Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - NaTran;Statut - NaTran;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2020-04-17T18:00:00+02:00;2020-04-17;18:00;76;Occitanie;501;Définitif;866;Définitif;1367;3302;Consolidé;4669;non
2020-04-18T01:00:00+02:00;2020-04-18;01:00;76;Occitanie;278;Définitif;624;Définitif;902;3374;Consolidé;4276;non
2020-04-18T02:00:00+02:00;2020-04-18;02:00;76;Occitanie;278;Définitif;627;Définitif;905;3246;Consolidé;4151;non
2020-04-18T02:30:00+02:00;2020-04-18;02:30;76;Occitanie;;;;;;3156;Consolidé;;non
2020-04-18T04:30:00+02:00;2020-04-18;04:30;76;Occitanie;;;;;;2759;Consolidé;;non
2020-04-18T07:00:00+02:00;2020-04-18;07:00;76;Occitanie;450;Définitif;972;Définitif;1422;2730;Consolidé;4152;non
2020-04-18T11:30:00+02:00;2020-04-18;11:30;76;Occitanie;;;;;;3409;Consolidé;;non
2020-04-18T19:00:00+02:00;2020-04-18;19:00;76;Occitanie;374;Définitif;800;Définitif;1174;3152;Consolidé;4326;non
2020-04-18T20:30:00+02:00;2020-04-18;20:30;76;Occitanie;;;;;;3273;Consolidé;;non
2020-04-18T21:00:00+02:00;2020-04-18;21:00;76;Occitanie;391;Définitif;724;Définitif;1115;3405;Consolidé;4520;non
2020-04-18T21:30:00+02:00;2020-04-18;21:30;76;Occitanie;;;;;;3353;Consolidé;;non
2020-04-19T00:00:00+02:00;2020-04-19;00:00;76;Occitanie;311;Définitif;557;Définitif;868;3736;Consolidé;4604;non
2020-04-19T02:00:00+02:00;2020-04-19;02:00;76;Occitanie;301;Définitif;542;Définitif;843;3051;Consolidé;3894;non
2020-04-02T18:00:00+02:00;2020-04-02;18:00;76;Occitanie;653;Définitif;1523;Définitif;2176;3648;Consolidé;5824;non
2020-04-02T21:30:00+02:00;2020-04-02;21:30;76;Occitanie;;;;;;4303;Consolidé;;non
2020-04-02T23:00:00+02:00;2020-04-02;23:00;76;Occitanie;588;Définitif;1266;Définitif;1854;4531;Consolidé;6385;non
2020-04-03T05:00:00+02:00;2020-04-03;05:00;76;Occitanie;597;Définitif;1702;Définitif;2299;3685;Consolidé;5984;non
2020-04-03T05:30:00+02:00;2020-04-03;05:30;76;Occitanie;;;;;;3751;Consolidé;;non
2020-04-03T07:30:00+02:00;2020-04-03;07:30;76;Occitanie;;;;;;4179;Consolidé;;non
2020-04-03T08:00:00+02:00;2020-04-03;08:00;76;Occitanie;970;Définitif;2339;Définitif;3309;4222;Consolidé;7531;non
2020-04-03T11:00:00+02:00;2020-04-03;11:00;76;Occitanie;720;Définitif;1762;Définitif;2482;4249;Consolidé;6731;non
2020-04-03T13:00:00+02:00;2020-04-03;13:00;76;Occitanie;592;Définitif;1495;Définitif;2087;4526;Consolidé;6613;non
2020-04-03T16:30:00+02:00;2020-04-03;16:30;76;Occitanie;;;;;;3564;Consolidé;;non
2020-04-03T19:30:00+02:00;2020-04-03;19:30;76;Occitanie;;;;;;3892;Consolidé;;non
2020-04-03T23:30:00+02:00;2020-04-03;23:30;76;Occitanie;;;;;;4345;Consolidé;;non
2020-04-04T01:00:00+02:00;2020-04-04;01:00;76;Occitanie;443;Définitif;1191;Définitif;1634;4040;Consolidé;5674;non
2020-04-04T02:30:00+02:00;2020-04-04;02:30;76;Occitanie;;;;;;3926;Consolidé;;non
2020-04-04T04:30:00+02:00;2020-04-04;04:30;76;Occitanie;;;;;;3625;Consolidé;;non
2020-04-04T07:00:00+02:00;2020-04-04;07:00;76;Occitanie;859;Définitif;2354;Définitif;3213;3798;Consolidé;7011;non
2020-04-04T09:30:00+02:00;2020-04-04;09:30;76;Occitanie;;;;;;3926;Consolidé;;non
2020-04-04T10:00:00+02:00;2020-04-04;10:00;76;Occitanie;633;Définitif;1716;Définitif;2349;3917;Consolidé;6266;non
2020-04-04T11:30:00+02:00;2020-04-04;11:30;76;Occitanie;;;;;;3877;Consolidé;;non
2020-04-04T12:00:00+02:00;2020-04-04;12:00;76;Occitanie;537;Définitif;1324;Définitif;1861;3956;Consolidé;5817;non
2020-04-04T14:00:00+02:00;2020-04-04;14:00;76;Occitanie;421;Définitif;964;Définitif;1385;3783;Consolidé;5168;non
2020-04-04T16:00:00+02:00;2020-04-04;16:00;76;Occitanie;391;Définitif;848;Définitif;1239;3264;Consolidé;4503;non
2020-04-04T19:00:00+02:00;2020-04-04;19:00;76;Occitanie;573;Définitif;1139;Définitif;1712;3507;Consolidé;5219;non
2020-04-04T21:30:00+02:00;2020-04-04;21:30;76;Occitanie;;;;;;3843;Consolidé;;non
2020-04-04T22:00:00+02:00;2020-04-04;22:00;76;Occitanie;516;Définitif;1058;Définitif;1574;3717;Consolidé;5291;non
2020-04-04T23:00:00+02:00;2020-04-04;23:00;76;Occitanie;472;Définitif;953;Définitif;1425;4260;Consolidé;5685;non
2020-04-05T00:30:00+02:00;2020-04-05;00:30;76;Occitanie;;;;;;4067;Consolidé;;non
2020-04-05T01:00:00+02:00;2020-04-05;01:00;76;Occitanie;444;Définitif;925;Définitif;1369;3847;Consolidé;5216;non
2020-04-05T05:30:00+02:00;2020-04-05;05:30;76;Occitanie;;;;;;3293;Consolidé;;non
2020-04-05T06:30:00+02:00;2020-04-05;06:30;76;Occitanie;;;;;;3369;Consolidé;;non
2020-04-05T08:30:00+02:00;2020-04-05;08:30;76;Occitanie;;;;;;3432;Consolidé;;non
2020-04-05T10:30:00+02:00;2020-04-05;10:30;76;Occitanie;;;;;;3611;Consolidé;;non
2020-04-05T11:30:00+02:00;2020-04-05;11:30;76;Occitanie;;;;;;3731;Consolidé;;non
2020-04-05T12:30:00+02:00;2020-04-05;12:30;76;Occitanie;;;;;;3993;Consolidé;;non
2020-04-05T13:30:00+02:00;2020-04-05;13:30;76;Occitanie;;;;;;3763;Consolidé;;non
2020-04-05T16:00:00+02:00;2020-04-05;16:00;76;Occitanie;406;Définitif;750;Définitif;1156;3142;Consolidé;4298;non
2020-04-05T16:30:00+02:00;2020-04-05;16:30;76;Occitanie;;;;;;3081;Consolidé;;non
2020-04-06T00:30:00+02:00;2020-04-06;00:30;76;Occitanie;;;;;;3985;Consolidé;;non
2020-04-06T02:30:00+02:00;2020-04-06;02:30;76;Occitanie;;;;;;3641;Consolidé;;non
2020-04-06T04:30:00+02:00;2020-04-06;04:30;76;Occitanie;;;;;;3270;Consolidé;;non
2020-04-06T17:00:00+02:00;2020-04-06;17:00;76;Occitanie;437;Définitif;1018;Définitif;1455;3364;Consolidé;4819;non
2020-04-06T17:30:00+02:00;2020-04-06;17:30;76;Occitanie;;;;;;3313;Consolidé;;non
2020-04-06T21:00:00+02:00;2020-04-06;21:00;76;Occitanie;567;Définitif;1133;Définitif;1700;3854;Consolidé;5554;non
2020-04-06T23:30:00+02:00;2020-04-06;23:30;76;Occitanie;;;;;;4002;Consolidé;;non
2020-04-07T00:30:00+02:00;2020-04-07;00:30;76;Occitanie;;;;;;3932;Consolidé;;non
2020-04-07T05:00:00+02:00;2020-04-07;05:00;76;Occitanie;597;Définitif;1208;Définitif;1805;3190;Consolidé;4995;non
2020-04-07T06:00:00+02:00;2020-04-07;06:00;76;Occitanie;805;Définitif;1613;Définitif;2418;3316;Consolidé;5734;non
2020-04-07T06:30:00+02:00;2020-04-07;06:30;76;Occitanie;;;;;;3452;Consolidé;;non
2020-04-07T08:00:00+02:00;2020-04-07;08:00;76;Occitanie;812;Définitif;1673;Définitif;2485;3622;Consolidé;6107;non
2020-04-07T11:30:00+02:00;2020-04-07;11:30;76;Occitanie;;;;;;3890;Consolidé;;non
2020-04-07T13:00:00+02:00;2020-04-07;13:00;76;Occitanie;481;Définitif;1065;Définitif;1546;4199;Consolidé;5745;non
2020-04-07T21:30:00+02:00;2020-04-07;21:30;76;Occitanie;;;;;;3801;Consolidé;;non
2020-04-08T00:00:00+02:00;2020-04-08;00:00;76;Occitanie;415;Définitif;833;Définitif;1248;4122;Consolidé;5370;non
2020-04-08T02:00:00+02:00;2020-04-08;02:00;76;Occitanie;432;Définitif;834;Définitif;1266;3554;Consolidé;4820;non
2020-04-08T04:00:00+02:00;2020-04-08;04:00;76;Occitanie;491;Définitif;932;Définitif;1423;3243;Consolidé;4666;non
2020-04-08T14:30:00+02:00;2020-04-08;14:30;76;Occitanie;;;;;;3793;Consolidé;;non
2020-04-08T17:30:00+02:00;2020-04-08;17:30;76;Occitanie;;;;;;3214;Consolidé;;non
2020-04-08T19:00:00+02:00;2020-04-08;19:00;76;Occitanie;514;Définitif;1000;Définitif;1514;3479;Consolidé;4993;non
2020-04-08T20:00:00+02:00;2020-04-08;20:00;76;Occitanie;557;Définitif;1055;Définitif;1612;3659;Consolidé;5271;non
2020-04-08T23:00:00+02:00;2020-04-08;23:00;76;Occitanie;438;Définitif;847;Définitif;1285;4060;Consolidé;5345;non
2020-04-08T23:30:00+02:00;2020-04-08;23:30;76;Occitanie;;;;;;3930;Consolidé;;non
2020-04-09T01:00:00+02:00;2020-04-09;01:00;76;Occitanie;352;Définitif;836;Définitif;1188;3559;Consolidé;4747;non
2020-04-09T04:30:00+02:00;2020-04-09;04:30;76;Occitanie;;;;;;3095;Consolidé;;non
2020-03-22T09:00:00+01:00;2020-03-22;09:00;76;Occitanie;709;Définitif;1560;Définitif;2269;3337;Consolidé;5606;non
2020-03-22T10:00:00+01:00;2020-03-22;10:00;76;Occitanie;649;Définitif;1415;Définitif;2064;3411;Consolidé;5475;non
2020-03-22T10:30:00+01:00;2020-03-22;10:30;76;Occitanie;;;;;;3428;Consolidé;;non
2020-03-22T14:00:00+01:00;2020-03-22;14:00;76;Occitanie;476;Définitif;993;Définitif;1469;3561;Consolidé;5030;non
2020-03-22T19:30:00+01:00;2020-03-22;19:30;76;Occitanie;;;;;;4002;Consolidé;;non
2020-03-22T20:30:00+01:00;2020-03-22;20:30;76;Occitanie;;;;;;3883;Consolidé;;non
2020-03-22T22:00:00+01:00;2020-03-22;22:00;76;Occitanie;544;Définitif;1144;Définitif;1688;3534;Consolidé;5222;non
2020-03-22T23:00:00+01:00;2020-03-22;23:00;76;Occitanie;509;Définitif;1052;Définitif;1561;4044;Consolidé;5605;non
2020-03-23T02:00:00+01:00;2020-03-23;02:00;76;Occitanie;524;Définitif;1089;Définitif;1613;3527;Consolidé;5140;non
2020-03-23T03:30:00+01:00;2020-03-23;03:30;76;Occitanie;;;;;;3295;Consolidé;;non
2020-03-23T06:00:00+01:00;2020-03-23;06:00;76;Occitanie;901;Définitif;1995;Définitif;2896;3283;Consolidé;6179;non
2020-03-23T07:30:00+01:00;2020-03-23;07:30;76;Occitanie;;;;;;3466;Consolidé;;non
2020-03-23T10:30:00+01:00;2020-03-23;10:30;76;Occitanie;;;;;;3740;Consolidé;;non
2020-03-23T14:30:00+01:00;2020-03-23;14:30;76;Occitanie;;;;;;3816;Consolidé;;non
2020-03-23T15:00:00+01:00;2020-03-23;15:00;76;Occitanie;609;Définitif;1122;Définitif;1731;3679;Consolidé;5410;non
2020-03-23T16:30:00+01:00;2020-03-23;16:30;76;Occitanie;;;;;;3465;Consolidé;;non
2020-03-23T21:30:00+01:00;2020-03-23;21:30;76;Occitanie;;;;;;3914;Consolidé;;non
2020-03-24T03:30:00+01:00;2020-03-24;03:30;76;Occitanie;;;;;;3469;Consolidé;;non
2020-03-24T09:00:00+01:00;2020-03-24;09:00;76;Occitanie;919;Définitif;1779;Définitif;2698;3884;Consolidé;6582;non
2020-03-24T09:30:00+01:00;2020-03-24;09:30;76;Occitanie;;;;;;3935;Consolidé;;non
2020-03-24T12:30:00+01:00;2020-03-24;12:30;76;Occitanie;;;;;;4339;Consolidé;;non
2020-03-24T16:00:00+01:00;2020-03-24;16:00;76;Occitanie;956;Définitif;1183;Définitif;2139;3766;Consolidé;5905;non
2020-03-24T21:30:00+01:00;2020-03-24;21:30;76;Occitanie;;;;;;4182;Consolidé;;non
2020-03-24T23:30:00+01:00;2020-03-24;23:30;76;Occitanie;;;;;;4368;Consolidé;;non
2020-03-25T01:00:00+01:00;2020-03-25;01:00;76;Occitanie;787;Définitif;1269;Définitif;2056;4111;Consolidé;6167;non
2020-03-25T03:00:00+01:00;2020-03-25;03:00;76;Occitanie;828;Définitif;1375;Définitif;2203;3875;Consolidé;6078;non
2020-03-25T03:30:00+01:00;2020-03-25;03:30;76;Occitanie;;;;;;3787;Consolidé;;non
2020-03-25T04:30:00+01:00;2020-03-25;04:30;76;Occitanie;;;;;;3666;Consolidé;;non
2020-03-25T05:30:00+01:00;2020-03-25;05:30;76;Occitanie;;;;;;3692;Consolidé;;non
2020-03-25T06:30:00+01:00;2020-03-25;06:30;76;Occitanie;;;;;;3963;Consolidé;;non
2020-03-25T08:30:00+01:00;2020-03-25;08:30;76;Occitanie;;;;;;4161;Consolidé;;non
2020-03-25T10:30:00+01:00;2020-03-25;10:30;76;Occitanie;;;;;;4122;Consolidé;;non
2020-03-25T13:30:00+01:00;2020-03-25;13:30;76;Occitanie;;;;;;4298;Consolidé;;non
2020-03-25T14:00:00+01:00;2020-03-25;14:00;76;Occitanie;766;Définitif;1349;Définitif;2115;4166;Consolidé;6281;non
2020-03-25T16:30:00+01:00;2020-03-25;16:30;76;Occitanie;;;;;;3604;Consolidé;;non
2020-03-25T17:30:00+01:00;2020-03-25;17:30;76;Occitanie;;;;;;3605;Consolidé;;non
2020-03-25T18:30:00+01:00;2020-03-25;18:30;76;Occitanie;;;;;;3979;Consolidé;;non
2020-03-25T19:00:00+01:00;2020-03-25;19:00;76;Occitanie;1053;Définitif;1781;Définitif;2834;4266;Consolidé;7100;non
2020-03-26T00:30:00+01:00;2020-03-26;00:30;76;Occitanie;;;;;;4492;Consolidé;;non
2020-03-26T04:30:00+01:00;2020-03-26;04:30;76;Occitanie;;;;;;3809;Consolidé;;non
2020-03-26T10:00:00+01:00;2020-03-26;10:00;76;Occitanie;1101;Définitif;2269;Définitif;3370;4535;Consolidé;7905;non
2020-03-26T22:00:00+01:00;2020-03-26;22:00;76;Occitanie;857;Définitif;1907;Définitif;2764;4532;Consolidé;7296;non
2020-03-26T22:30:00+01:00;2020-03-26;22:30;76;Occitanie;;;;;;4600;Consolidé;;non
2020-03-27T01:00:00+01:00;2020-03-27;01:00;76;Occitanie;608;Définitif;1660;Définitif;2268;4580;Consolidé;6848;non
2020-03-27T04:00:00+01:00;2020-03-27;04:00;76;Occitanie;666;Définitif;1933;Définitif;2599;4176;Consolidé;6775;non
2020-03-27T05:30:00+01:00;2020-03-27;05:30;76;Occitanie;;;;;;4107;Consolidé;;non
2020-03-27T06:30:00+01:00;2020-03-27;06:30;76;Occitanie;;;;;;4335;Consolidé;;non
2020-03-27T09:00:00+01:00;2020-03-27;09:00;76;Occitanie;990;Définitif;2469;Définitif;3459;4572;Consolidé;8031;non
2020-03-27T09:30:00+01:00;2020-03-27;09:30;76;Occitanie;;;;;;4595;Consolidé;;non
2020-03-27T10:30:00+01:00;2020-03-27;10:30;76;Occitanie;;;;;;4482;Consolidé;;non
2020-03-27T12:00:00+01:00;2020-03-27;12:00;76;Occitanie;816;Définitif;1936;Définitif;2752;4527;Consolidé;7279;non
2020-03-27T13:30:00+01:00;2020-03-27;13:30;76;Occitanie;;;;;;4531;Consolidé;;non
2020-03-27T16:00:00+01:00;2020-03-27;16:00;76;Occitanie;755;Définitif;1484;Définitif;2239;3896;Consolidé;6135;non
2020-03-27T16:30:00+01:00;2020-03-27;16:30;76;Occitanie;;;;;;3790;Consolidé;;non
2020-03-27T17:30:00+01:00;2020-03-27;17:30;76;Occitanie;;;;;;3806;Consolidé;;non
2020-03-27T18:00:00+01:00;2020-03-27;18:00;76;Occitanie;872;Définitif;1753;Définitif;2625;3899;Consolidé;6524;non
2020-02-08T04:30:00+01:00;2020-02-08;04:30;76;Occitanie;;;;;;4334;Consolidé;;non
2020-02-03T05:30:00+01:00;2020-02-03;05:30;76;Occitanie;;;;;;3704;Consolidé;;non
2020-02-04T07:30:00+01:00;2020-02-04;07:30;76;Occitanie;;;;;;4788;Consolidé;;non
2020-02-04T13:00:00+01:00;2020-02-04;13:00;76;Occitanie;853;Définitif;2287;Définitif;3140;5071;Consolidé;8211;non
2020-02-04T19:00:00+01:00;2020-02-04;19:00;76;Occitanie;1118;Définitif;2592;Définitif;3710;5658;Consolidé;9368;non
2020-02-04T20:30:00+01:00;2020-02-04;20:30;76;Occitanie;;;;;;5348;Consolidé;;non
2020-02-05T00:30:00+01:00;2020-02-05;00:30;76;Occitanie;;;;;;4952;Consolidé;;non
2020-02-05T04:00:00+01:00;2020-02-05;04:00;76;Occitanie;1024;Définitif;2342;Définitif;3366;4383;Consolidé;7749;non
2020-02-05T17:00:00+01:00;2020-02-05;17:00;76;Occitanie;1036;Définitif;2497;Définitif;3533;4620;Consolidé;8153;non
2020-02-05T19:30:00+01:00;2020-02-05;19:30;76;Occitanie;;;;;;5868;Consolidé;;non
2020-02-05T21:00:00+01:00;2020-02-05;21:00;76;Occitanie;1109;Définitif;2698;Définitif;3807;5450;Consolidé;9257;non
2020-02-05T22:30:00+01:00;2020-02-05;22:30;76;Occitanie;;;;;;5145;Consolidé;;non
2020-02-06T01:00:00+01:00;2020-02-06;01:00;76;Occitanie;875;Définitif;2282;Définitif;3157;5069;Consolidé;8226;non
2020-02-08T21:30:00+01:00;2020-02-08;21:30;76;Occitanie;;;;;;4824;Consolidé;;non
2020-02-11T03:00:00+01:00;2020-02-11;03:00;76;Occitanie;763;Définitif;1517;Définitif;2280;4030;Consolidé;6310;non
2020-02-02T06:00:00+01:00;2020-02-02;06:00;76;Occitanie;1049;Définitif;2261;Définitif;3310;3782;Consolidé;7092;non
2020-02-02T08:00:00+01:00;2020-02-02;08:00;76;Occitanie;1067;Définitif;2270;Définitif;3337;4019;Consolidé;7356;non
2020-02-02T09:00:00+01:00;2020-02-02;09:00;76;Occitanie;1047;Définitif;2193;Définitif;3240;4204;Consolidé;7444;non
2020-02-02T09:30:00+01:00;2020-02-02;09:30;76;Occitanie;;;;;;4282;Consolidé;;non
2020-02-02T11:30:00+01:00;2020-02-02;11:30;76;Occitanie;;;;;;4358;Consolidé;;non
2020-02-02T12:00:00+01:00;2020-02-02;12:00;76;Occitanie;808;Définitif;1594;Définitif;2402;4352;Consolidé;6754;non
2020-02-02T16:00:00+01:00;2020-02-02;16:00;76;Occitanie;693;Définitif;1183;Définitif;1876;3561;Consolidé;5437;non
2020-02-05T09:00:00+01:00;2020-02-05;09:00;76;Occitanie;1302;Définitif;3407;Définitif;4709;5853;Consolidé;10562;non
2020-02-05T12:00:00+01:00;2020-02-05;12:00;76;Occitanie;1024;Définitif;2598;Définitif;3622;5425;Consolidé;9047;non
2020-02-05T14:00:00+01:00;2020-02-05;14:00;76;Occitanie;893;Définitif;2270;Définitif;3163;5210;Consolidé;8373;non
2020-02-05T15:30:00+01:00;2020-02-05;15:30;76;Occitanie;;;;;;4801;Consolidé;;non
2020-03-30T06:30:00+02:00;2020-03-30;06:30;76;Occitanie;;;;;;3923;Consolidé;;non
2020-03-30T07:30:00+02:00;2020-03-30;07:30;76;Occitanie;;;;;;4114;Consolidé;;non
2020-03-30T10:30:00+02:00;2020-03-30;10:30;76;Occitanie;;;;;;4817;Consolidé;;non
2020-03-30T14:00:00+02:00;2020-03-30;14:00;76;Occitanie;751;Définitif;2280;Définitif;3031;5007;Consolidé;8038;non
2020-03-30T19:00:00+02:00;2020-03-30;19:00;76;Occitanie;940;Définitif;2425;Définitif;3365;4606;Consolidé;7971;non
2020-03-30T22:00:00+02:00;2020-03-30;22:00;76;Occitanie;832;Définitif;1907;Définitif;2739;4598;Consolidé;7337;non
2020-03-31T04:00:00+02:00;2020-03-31;04:00;76;Occitanie;655;Définitif;2099;Définitif;2754;4139;Consolidé;6893;non
2020-03-31T05:00:00+02:00;2020-03-31;05:00;76;Occitanie;739;Définitif;2575;Définitif;3314;4032;Consolidé;7346;non
2020-03-31T07:00:00+02:00;2020-03-31;07:00;76;Occitanie;1189;Définitif;2917;Définitif;4106;4371;Consolidé;8477;non
2020-03-31T07:30:00+02:00;2020-03-31;07:30;76;Occitanie;;;;;;4463;Consolidé;;non
2020-03-31T08:30:00+02:00;2020-03-31;08:30;76;Occitanie;;;;;;4631;Consolidé;;non
2020-03-31T11:00:00+02:00;2020-03-31;11:00;76;Occitanie;998;Définitif;2248;Définitif;3246;4722;Consolidé;7968;non
2020-03-31T13:30:00+02:00;2020-03-31;13:30;76;Occitanie;;;;;;4714;Consolidé;;non
2020-03-31T15:30:00+02:00;2020-03-31;15:30;76;Occitanie;;;;;;4179;Consolidé;;non
2020-03-31T16:30:00+02:00;2020-03-31;16:30;76;Occitanie;;;;;;3891;Consolidé;;non
2020-03-31T17:00:00+02:00;2020-03-31;17:00;76;Occitanie;730;Définitif;1630;Définitif;2360;3832;Consolidé;6192;non
2020-03-31T19:30:00+02:00;2020-03-31;19:30;76;Occitanie;;;;;;4369;Consolidé;;non
2020-04-01T03:00:00+02:00;2020-04-01;03:00;76;Occitanie;610;Définitif;1377;Définitif;1987;3948;Consolidé;5935;non
2020-04-01T06:00:00+02:00;2020-04-01;06:00;76;Occitanie;930;Définitif;2231;Définitif;3161;3695;Consolidé;6856;non
2020-04-01T08:30:00+02:00;2020-04-01;08:30;76;Occitanie;;;;;;4227;Consolidé;;non
2020-04-01T09:00:00+02:00;2020-04-01;09:00;76;Occitanie;961;Définitif;2149;Définitif;3110;4354;Consolidé;7464;non
2020-04-01T13:00:00+02:00;2020-04-01;13:00;76;Occitanie;792;Définitif;1619;Définitif;2411;4858;Consolidé;7269;non
2020-04-01T20:00:00+02:00;2020-04-01;20:00;76;Occitanie;857;Définitif;1796;Définitif;2653;4471;Consolidé;7124;non
2020-04-01T20:30:00+02:00;2020-04-01;20:30;76;Occitanie;;;;;;4491;Consolidé;;non
2020-04-01T21:00:00+02:00;2020-04-01;21:00;76;Occitanie;779;Définitif;1663;Définitif;2442;4488;Consolidé;6930;non
2020-04-02T03:30:00+02:00;2020-04-02;03:30;76;Occitanie;;;;;;3941;Consolidé;;non
2020-04-02T08:00:00+02:00;2020-04-02;08:00;76;Occitanie;1045;Définitif;2399;Définitif;3444;4187;Consolidé;7631;non
2020-04-02T09:30:00+02:00;2020-04-02;09:30;76;Occitanie;;;;;;4362;Consolidé;;non
2020-04-02T10:00:00+02:00;2020-04-02;10:00;76;Occitanie;830;Définitif;2007;Définitif;2837;4314;Consolidé;7151;non
2020-04-02T11:30:00+02:00;2020-04-02;11:30;76;Occitanie;;;;;;4344;Consolidé;;non
2020-04-02T15:00:00+02:00;2020-04-02;15:00;76;Occitanie;568;Définitif;1443;Définitif;2011;4161;Consolidé;6172;non
2020-04-12T06:00:00+02:00;2020-04-12;06:00;76;Occitanie;536;Définitif;951;Définitif;1487;2684;Consolidé;4171;non
2020-04-12T08:00:00+02:00;2020-04-12;08:00;76;Occitanie;550;Définitif;1012;Définitif;1562;2714;Consolidé;4276;non
2020-04-12T11:30:00+02:00;2020-04-12;11:30;76;Occitanie;;;;;;3409;Consolidé;;non
2020-04-12T13:00:00+02:00;2020-04-12;13:00;76;Occitanie;378;Définitif;782;Définitif;1160;3723;Consolidé;4883;non
2020-04-12T16:30:00+02:00;2020-04-12;16:30;76;Occitanie;;;;;;2843;Consolidé;;non
2020-04-12T21:30:00+02:00;2020-04-12;21:30;76;Occitanie;;;;;;3410;Consolidé;;non
2020-04-13T04:30:00+02:00;2020-04-13;04:30;76;Occitanie;;;;;;2807;Consolidé;;non
2020-04-13T07:00:00+02:00;2020-04-13;07:00;76;Occitanie;586;Définitif;1161;Définitif;1747;2823;Consolidé;4570;non
2020-04-13T08:30:00+02:00;2020-04-13;08:30;76;Occitanie;;;;;;2914;Consolidé;;non
2020-04-13T09:00:00+02:00;2020-04-13;09:00;76;Occitanie;574;Définitif;1070;Définitif;1644;3031;Consolidé;4675;non
2020-04-13T18:00:00+02:00;2020-04-13;18:00;76;Occitanie;570;Définitif;1124;Définitif;1694;3357;Consolidé;5051;non
2020-04-13T20:30:00+02:00;2020-04-13;20:30;76;Occitanie;;;;;;3501;Consolidé;;non
2020-04-14T01:00:00+02:00;2020-04-14;01:00;76;Occitanie;322;Définitif;795;Définitif;1117;3521;Consolidé;4638;non
2020-04-14T02:30:00+02:00;2020-04-14;02:30;76;Occitanie;;;;;;3363;Consolidé;;non
2020-04-14T06:00:00+02:00;2020-04-14;06:00;76;Occitanie;676;Définitif;1525;Définitif;2201;3107;Consolidé;5308;non
2020-04-14T12:30:00+02:00;2020-04-14;12:30;76;Occitanie;;;;;;3964;Consolidé;;non
2020-04-14T14:00:00+02:00;2020-04-14;14:00;76;Occitanie;366;Définitif;828;Définitif;1194;3811;Consolidé;5005;non
2020-04-14T14:30:00+02:00;2020-04-14;14:30;76;Occitanie;;;;;;3633;Consolidé;;non
2020-04-14T15:00:00+02:00;2020-04-14;15:00;76;Occitanie;342;Définitif;737;Définitif;1079;3556;Consolidé;4635;non
2020-04-09T15:30:00+02:00;2020-04-09;15:30;76;Occitanie;;;;;;3379;Consolidé;;non
2020-04-09T16:00:00+02:00;2020-04-09;16:00;76;Occitanie;335;Définitif;731;Définitif;1066;3248;Consolidé;4314;non
2020-04-09T17:00:00+02:00;2020-04-09;17:00;76;Occitanie;362;Définitif;739;Définitif;1101;3074;Consolidé;4175;non
2020-04-09T20:00:00+02:00;2020-04-09;20:00;76;Occitanie;477;Définitif;937;Définitif;1414;3494;Consolidé;4908;non
2020-04-10T12:30:00+02:00;2020-04-10;12:30;76;Occitanie;;;;;;3860;Consolidé;;non
2020-04-10T16:30:00+02:00;2020-04-10;16:30;76;Occitanie;;;;;;3151;Consolidé;;non
2020-04-10T18:00:00+02:00;2020-04-10;18:00;76;Occitanie;377;Définitif;756;Définitif;1133;3068;Consolidé;4201;non
2020-04-10T18:30:00+02:00;2020-04-10;18:30;76;Occitanie;;;;;;3133;Consolidé;;non
2020-04-10T19:00:00+02:00;2020-04-10;19:00;76;Occitanie;438;Définitif;825;Définitif;1263;3270;Consolidé;4533;non
2020-04-10T20:00:00+02:00;2020-04-10;20:00;76;Occitanie;468;Définitif;874;Définitif;1342;3415;Consolidé;4757;non
2020-04-11T04:00:00+02:00;2020-04-11;04:00;76;Occitanie;364;Définitif;754;Définitif;1118;2942;Consolidé;4060;non
2020-04-11T06:00:00+02:00;2020-04-11;06:00;76;Occitanie;520;Définitif;1057;Définitif;1577;2825;Consolidé;4402;non
2020-04-11T07:00:00+02:00;2020-04-11;07:00;76;Occitanie;571;Définitif;1144;Définitif;1715;2886;Consolidé;4601;non
2020-04-11T09:00:00+02:00;2020-04-11;09:00;76;Occitanie;522;Définitif;1059;Définitif;1581;3042;Consolidé;4623;non
2020-04-11T11:30:00+02:00;2020-04-11;11:30;76;Occitanie;;;;;;3299;Consolidé;;non
2020-04-11T13:30:00+02:00;2020-04-11;13:30;76;Occitanie;;;;;;3527;Consolidé;;non
2020-04-11T14:00:00+02:00;2020-04-11;14:00;76;Occitanie;340;Définitif;684;Définitif;1024;3437;Consolidé;4461;non
2020-04-11T14:30:00+02:00;2020-04-11;14:30;76;Occitanie;;;;;;3262;Consolidé;;non
2020-04-11T15:30:00+02:00;2020-04-11;15:30;76;Occitanie;;;;;;3112;Consolidé;;non
2020-04-11T16:00:00+02:00;2020-04-11;16:00;76;Occitanie;307;Définitif;643;Définitif;950;2989;Consolidé;3939;non
2020-04-11T21:30:00+02:00;2020-04-11;21:30;76;Occitanie;;;;;;3405;Consolidé;;non
